ENTITY_CD,ENTITY_NAME,YEAR,SUBGROUP_NAME,NUM_TESTED,LEVEL1_COUNT,LEVEL1_%TESTED,LEVEL2_COUNT,LEVEL2_%TESTED,LEVEL3_COUNT,LEVEL3_%TESTED,LEVEL4_COUNT,LEVEL4_%TESTED,TOTAL_SCALE_SCORES,MEAN_SCORE
000000000001,NYC Public Schools,2013,All Students,67201,23568,35,27889,42,8625,13,7119,11,19750754,294
000000000001,NYC Public Schools,2013,All Students,67802,24142,36,24147,36,13666,20,5847,09,20275832,299
000000000001,NYC Public Schools,2013,All Students,68124,25590,38,25162,37,12567,18,4805,07,19884774,292
000000000001,NYC Public Schools,2013,All Students,68721,25662,37,25491,37,13242,19,4326,06,20283395,295
000000000001,NYC Public Schools,2013,All Students,69805,23325,33,27445,39,12883,18,6152,09,20738538,297
000000000001,NYC Public Schools,2013,All Students,71499,27550,39,23793,33,17589,25,2567,04,21289886,298
000000000001,NYC Public Schools,2014,All Students,65960,20147,31,29113,44,8702,13,7998,12,19517234,296
000000000001,NYC Public Schools,2014,All Students,66979,24906,37,24116,36,13940,21,4017,06,19716714,294
000000000001,NYC Public Schools,2014,All Students,67493,24632,36,23664,35,12626,19,6571,10,20085985,298
000000000001,NYC Public Schools,2014,All Students,69361,21984,32,27317,39,14224,21,5836,08,20489713,295
000000000001,NYC Public Schools,2014,All Students,69592,22770,33,25143,36,14414,21,7265,10,20769571,298
000000000001,NYC Public Schools,2014,All Students,71394,27853,39,22172,31,18614,26,2755,04,21135984,296
000000000002,Large Cities,2013,All Students,7416,4557,61,2042,28,625,08,192,03,2008507,271
000000000002,Large Cities,2013,All Students,7627,4746,62,2065,27,697,09,119,02,2079410,273
000000000002,Large Cities,2013,All Students,7751,5005,65,2014,26,575,07,157,02,2120691,274
000000000002,Large Cities,2013,All Students,7845,4450,57,2576,33,520,07,299,04,2150934,274
000000000002,Large Cities,2013,All Students,7917,4723,60,2382,30,629,08,183,02,2165239,273
000000000002,Large Cities,2013,All Students,7958,5178,65,1919,24,821,10,40,01,2181437,274
000000000002,Large Cities,2014,All Students,7378,4216,57,2215,30,747,10,200,03,2011553,273
000000000002,Large Cities,2014,All Students,7609,4170,55,2732,36,453,06,254,03,2086399,274
000000000002,Large Cities,2014,All Students,7648,4951,65,1918,25,672,09,107,01,2070791,271
000000000002,Large Cities,2014,All Students,7753,5195,67,1827,24,579,07,152,02,2098511,271
000000000002,Large Cities,2014,All Students,7837,4628,59,2197,28,780,10,232,03,2147709,274
000000000002,Large Cities,2014,All Students,7852,5025,64,1862,24,895,11,70,01,2138742,272
000000000003,High Need/Resource Urban-Suburban Districts,2013,All Students,14604,6133,42,5565,38,2295,16,611,04,4191861,287
000000000003,High Need/Resource Urban-Suburban Districts,2013,All Students,14829,6042,41,6336,43,1579,11,872,06,4255425,287
000000000003,High Need/Resource Urban-Suburban Districts,2013,All Students,14830,7014,47,5317,36,2084,14,415,03,4234437,286
000000000003,High Need/Resource Urban-Suburban Districts,2013,All Students,14872,7383,50,5149,35,1898,13,442,03,4250382,286
000000000003,High Need/Resource Urban-Suburban Districts,2013,All Students,15228,7627,50,4863,32,2562,17,176,01,4375105,287
000000000003,High Need/Resource Urban-Suburban Districts,2013,All Students,15463,7037,46,5896,38,1986,13,544,04,4417306,286
000000000003,High Need/Resource Urban-Suburban Districts,2014,All Students,14145,5757,41,5550,39,2222,16,616,04,4052088,286
000000000003,High Need/Resource Urban-Suburban Districts,2014,All Students,14367,5833,41,6396,45,1382,10,756,05,4096824,285
000000000003,High Need/Resource Urban-Suburban Districts,2014,All Students,14463,7622,53,4890,34,1700,12,251,02,4053004,280
000000000003,High Need/Resource Urban-Suburban Districts,2014,All Students,14631,7685,53,4764,33,1712,12,470,03,4133568,283
000000000003,High Need/Resource Urban-Suburban Districts,2014,All Students,14677,6993,48,5126,35,2035,14,523,04,4169999,284
000000000003,High Need/Resource Urban-Suburban Districts,2014,All Students,15204,8154,54,4530,30,2358,16,162,01,4291039,282
000000000004,High Need/Resource Rural Districts,2013,All Students,11002,4951,45,3709,34,2161,20,181,02,3197373,291
000000000004,High Need/Resource Rural Districts,2013,All Students,11017,4908,45,3883,35,1773,16,453,04,3193137,290
000000000004,High Need/Resource Rural Districts,2013,All Students,11020,4429,40,4325,39,1802,16,464,04,3193972,290
000000000004,High Need/Resource Rural Districts,2013,All Students,11438,3684,32,5010,44,1723,15,1021,09,3364452,294
000000000004,High Need/Resource Rural Districts,2013,All Students,11700,4591,39,4326,37,2214,19,569,05,3420613,292
000000000004,High Need/Resource Rural Districts,2013,All Students,11742,3885,33,4603,39,2438,21,816,07,3456568,294
000000000004,High Need/Resource Rural Districts,2014,All Students,10748,5071,47,3400,32,2095,19,182,02,3081333,287
000000000004,High Need/Resource Rural Districts,2014,All Students,10757,4172,39,4127,38,1883,18,575,05,3128597,291
000000000004,High Need/Resource Rural Districts,2014,All Students,10862,5289,49,3607,33,1518,14,448,04,3105410,286
000000000004,High Need/Resource Rural Districts,2014,All Students,10878,3475,32,5009,46,1468,13,926,09,3183945,293
000000000004,High Need/Resource Rural Districts,2014,All Students,11240,3823,34,4360,39,2290,20,767,07,3286188,292
000000000004,High Need/Resource Rural Districts,2014,All Students,11456,5072,44,4115,36,1936,17,333,03,3283675,287
000000000005,Average Need Districts,2013,All Students,56100,17399,31,19551,35,16990,30,2160,04,16986306,303
000000000005,Average Need Districts,2013,All Students,57648,17548,30,21572,37,13690,24,4838,08,17404239,302
000000000005,Average Need Districts,2013,All Students,57956,14888,26,23959,41,13553,23,5556,10,17535387,303
000000000005,Average Need Districts,2013,All Students,59287,13104,22,25694,43,11135,19,9354,16,18048646,304
000000000005,Average Need Districts,2013,All Students,59883,13378,22,22547,38,16572,28,7386,12,18266417,305
000000000005,Average Need Districts,2013,All Students,59900,15585,26,22573,38,16246,27,5496,09,18220463,304
000000000005,Average Need Districts,2014,All Students,51995,17266,33,16977,33,15884,31,1868,04,15565762,299
000000000005,Average Need Districts,2014,All Students,53007,13980,26,20466,39,13296,25,5265,10,16005821,302
000000000005,Average Need Districts,2014,All Students,53537,12265,23,24761,46,9055,17,7456,14,16143033,302
000000000005,Average Need Districts,2014,All Students,54003,17412,32,20268,38,13247,25,3076,06,16034885,297
000000000005,Average Need Districts,2014,All Students,54287,12742,23,20696,38,14545,27,6304,12,16425657,303
000000000005,Average Need Districts,2014,All Students,54671,17866,33,20149,37,11680,21,4976,09,16372645,299
000000000006,Low Need Districts,2013,All Students,27172,4801,18,8601,32,11724,43,2046,08,8582891,316
000000000006,Low Need Districts,2013,All Students,28106,3703,13,10340,37,9118,32,4945,18,8874841,316
000000000006,Low Need Districts,2013,All Students,28346,4602,16,9709,34,9493,33,4542,16,8953607,316
000000000006,Low Need Districts,2013,All Students,28807,3255,11,10702,37,7158,25,7692,27,9148999,318
000000000006,Low Need Districts,2013,All Students,31477,3489,11,10407,33,11088,35,6493,21,9995851,318
000000000006,Low Need Districts,2013,All Students,31650,4440,14,11066,35,11216,35,4928,16,10007004,316
000000000006,Low Need Districts,2014,All Students,24454,4693,19,7409,30,10615,43,1737,07,7659140,313
000000000006,Low Need Districts,2014,All Students,26147,3907,15,9625,37,8596,33,4019,15,8181217,313
000000000006,Low Need Districts,2014,All Students,26536,3106,12,11188,42,5924,22,6318,24,8341938,314
000000000006,Low Need Districts,2014,All Students,26786,4642,17,9399,35,8067,30,4678,17,8411644,314
000000000006,Low Need Districts,2014,All Students,28298,4881,17,10277,36,10000,35,3140,11,8792077,311
000000000006,Low Need Districts,2014,All Students,28985,3415,12,9484,33,10332,36,5754,20,9167978,316
000000000007,Charter Schools,2013,All Students,4406,1348,31,2074,47,804,18,180,04,1301147,295
000000000007,Charter Schools,2013,All Students,5373,1826,34,2382,44,1028,19,137,03,1589605,296
000000000007,Charter Schools,2013,All Students,5809,1531,26,2644,46,1258,22,376,06,1749671,301
000000000007,Charter Schools,2013,All Students,6701,2305,34,3359,50,730,11,307,05,1953714,292
000000000007,Charter Schools,2013,All Students,7065,2692,38,2930,41,1180,17,263,04,2085842,295
000000000007,Charter Schools,2013,All Students,7437,2447,33,2767,37,2079,28,144,02,2242231,301
000000000007,Charter Schools,2014,All Students,5066,1378,27,2359,47,1095,22,234,05,1502854,297
000000000007,Charter Schools,2014,All Students,6457,2370,37,2771,43,1196,19,120,02,1891728,293
000000000007,Charter Schools,2014,All Students,7067,1755,25,2960,42,1756,25,596,08,2140716,303
000000000007,Charter Schools,2014,All Students,8142,3091,38,3250,40,1389,17,412,05,2404580,295
000000000007,Charter Schools,2014,All Students,8181,2298,28,4231,52,1111,14,541,07,2415316,295
000000000007,Charter Schools,2014,All Students,8336,2532,30,2957,35,2620,31,227,03,2513589,302
000001000000,ALBANY County,2013,All Students,2844,891,31,928,33,878,31,147,05,864858,304
000001000000,ALBANY County,2013,All Students,2867,787,27,939,33,701,24,440,15,869658,303
000001000000,ALBANY County,2013,All Students,2902,993,34,995,34,636,22,278,10,870955,300
000001000000,ALBANY County,2013,All Students,2941,908,31,1160,39,613,21,260,09,879093,299
000001000000,ALBANY County,2013,All Students,2958,814,28,1173,40,503,17,468,16,889651,301
000001000000,ALBANY County,2013,All Students,3018,915,30,993,33,785,26,325,11,912239,302
000001000000,ALBANY County,2014,All Students,2759,826,30,981,36,637,23,315,11,830089,301
000001000000,ALBANY County,2014,All Students,2836,1033,36,783,28,881,31,139,05,847052,299
000001000000,ALBANY County,2014,All Students,2849,743,26,1272,45,459,16,375,13,852990,299
000001000000,ALBANY County,2014,All Students,2903,1011,35,958,33,696,24,238,08,860433,296
000001000000,ALBANY County,2014,All Students,2916,1113,38,964,33,540,19,299,10,862167,296
000001000000,ALBANY County,2014,All Students,2936,735,25,982,33,781,27,438,15,892414,304
000002000000,ALLEGANY County,2013,All Students,483,195,40,187,39,74,15,27,06,141587,293
000002000000,ALLEGANY County,2013,All Students,490,135,28,197,40,126,26,32,07,146173,298
000002000000,ALLEGANY County,2013,All Students,505,226,45,176,35,95,19,8,02,147197,291
000002000000,ALLEGANY County,2013,All Students,514,213,41,200,39,78,15,23,04,149403,291
000002000000,ALLEGANY County,2013,All Students,526,188,36,185,35,114,22,39,07,156473,297
000002000000,ALLEGANY County,2013,All Students,529,161,30,238,45,73,14,57,11,156587,296
000002000000,ALLEGANY County,2014,All Students,487,154,32,225,46,63,13,45,09,143723,295
000002000000,ALLEGANY County,2014,All Students,496,223,45,159,32,105,21,9,02,143360,289
000002000000,ALLEGANY County,2014,All Students,497,195,39,194,39,82,16,26,05,144868,291
000002000000,ALLEGANY County,2014,All Students,503,218,43,176,35,71,14,38,08,146510,291
000002000000,ALLEGANY County,2014,All Students,510,132,26,207,41,119,23,52,10,152888,300
000002000000,ALLEGANY County,2014,All Students,516,213,41,191,37,93,18,19,04,149130,289
000003000000,BROOME County,2013,All Students,1966,827,42,629,32,461,23,49,02,577552,294
000003000000,BROOME County,2013,All Students,2010,795,40,701,35,380,19,134,07,592174,295
000003000000,BROOME County,2013,All Students,2057,676,33,879,43,362,18,140,07,607960,296
000003000000,BROOME County,2013,All Students,2147,651,30,812,38,520,24,164,08,643158,300
000003000000,BROOME County,2013,All Students,2184,602,28,818,37,571,26,193,09,653955,299
000003000000,BROOME County,2013,All Students,2194,595,27,945,43,350,16,304,14,657103,300
000003000000,BROOME County,2014,All Students,1933,707,37,695,36,398,21,133,07,566565,293
000003000000,BROOME County,2014,All Students,1950,591,30,861,44,286,15,212,11,575666,295
000003000000,BROOME County,2014,All Students,1964,823,42,581,30,512,26,48,02,573658,292
000003000000,BROOME County,2014,All Students,2026,757,37,732,36,399,20,138,07,596378,294
000003000000,BROOME County,2014,All Students,2093,551,26,803,38,535,26,204,10,626790,299
000003000000,BROOME County,2014,All Students,2187,819,37,803,37,483,22,82,04,638742,292
000004000000,CATTARAUGUS County,2013,All Students,933,345,37,335,36,226,24,27,03,277139,297
000004000000,CATTARAUGUS County,2013,All Students,995,287,29,436,44,163,16,109,11,296356,298
000004000000,CATTARAUGUS County,2013,All Students,995,352,35,409,41,177,18,57,06,292276,294
000004000000,CATTARAUGUS County,2013,All Students,996,358,36,379,38,190,19,69,07,294251,295
000004000000,CATTARAUGUS County,2013,All Students,1016,432,43,340,33,195,19,49,05,296252,292
000004000000,CATTARAUGUS County,2013,All Students,1028,300,29,412,40,237,23,79,08,306419,298
000004000000,CATTARAUGUS County,2014,All Students,927,293,32,385,42,186,20,63,07,274888,297
000004000000,CATTARAUGUS County,2014,All Students,929,260,28,409,44,195,21,65,07,274713,296
000004000000,CATTARAUGUS County,2014,All Students,930,347,37,309,33,252,27,22,02,274576,295
000004000000,CATTARAUGUS County,2014,All Students,968,457,47,329,34,126,13,56,06,278933,288
000004000000,CATTARAUGUS County,2014,All Students,980,288,29,445,45,152,16,95,10,289536,295
000004000000,CATTARAUGUS County,2014,All Students,984,403,41,376,38,172,17,33,03,283726,288
000005000000,CAYUGA County,2013,All Students,678,258,38,260,38,121,18,39,06,197666,292
000005000000,CAYUGA County,2013,All Students,680,291,43,223,33,156,23,10,01,198992,293
000005000000,CAYUGA County,2013,All Students,723,218,30,325,45,100,14,80,11,213407,295
000005000000,CAYUGA County,2013,All Students,755,312,41,278,37,130,17,35,05,220148,292
000005000000,CAYUGA County,2013,All Students,757,233,31,286,38,171,23,67,09,224923,297
000005000000,CAYUGA County,2013,All Students,798,281,35,291,36,179,22,47,06,235986,296
000005000000,CAYUGA County,2014,All Students,641,270,42,203,32,154,24,14,02,187057,292
000005000000,CAYUGA County,2014,All Students,672,256,38,246,37,136,20,34,05,195467,291
000005000000,CAYUGA County,2014,All Students,684,314,46,222,32,112,16,36,05,196019,287
000005000000,CAYUGA County,2014,All Students,717,316,44,254,35,121,17,26,04,205766,287
000005000000,CAYUGA County,2014,All Students,741,216,29,333,45,103,14,89,12,219049,296
000005000000,CAYUGA County,2014,All Students,781,270,35,277,35,172,22,62,08,228883,293
000006000000,CHAUTAUQUA County,2013,All Students,1391,641,46,466,34,265,19,19,01,401429,289
000006000000,CHAUTAUQUA County,2013,All Students,1436,547,38,542,38,260,18,87,06,419708,292
000006000000,CHAUTAUQUA County,2013,All Students,1489,464,31,547,37,349,23,129,09,442248,297
000006000000,CHAUTAUQUA County,2013,All Students,1490,645,43,515,35,260,17,70,05,431465,290
000006000000,CHAUTAUQUA County,2013,All Students,1495,515,34,575,38,312,21,93,06,442151,296
000006000000,CHAUTAUQUA County,2013,All Students,1535,499,33,665,43,243,16,128,08,450193,293
000006000000,CHAUTAUQUA County,2014,All Students,1342,591,44,436,32,291,22,24,02,387835,289
000006000000,CHAUTAUQUA County,2014,All Students,1365,541,40,464,34,281,21,79,06,396091,290
000006000000,CHAUTAUQUA County,2014,All Students,1369,597,44,463,34,237,17,72,05,395301,289
000006000000,CHAUTAUQUA County,2014,All Students,1394,424,30,547,39,308,22,115,08,411799,295
000006000000,CHAUTAUQUA County,2014,All Students,1420,458,32,624,44,180,13,158,11,415247,292
000006000000,CHAUTAUQUA County,2014,All Students,1488,601,40,548,37,282,19,57,04,431010,290
000007000000,CHEMUNG County,2013,All Students,850,340,40,267,31,211,25,32,04,252046,297
000007000000,CHEMUNG County,2013,All Students,875,375,43,308,35,150,17,42,05,252509,289
000007000000,CHEMUNG County,2013,All Students,883,408,46,265,30,162,18,48,05,256978,291
000007000000,CHEMUNG County,2013,All Students,935,299,32,330,35,217,23,89,10,277590,297
000007000000,CHEMUNG County,2013,All Students,937,370,39,361,39,158,17,48,05,272559,291
000007000000,CHEMUNG County,2013,All Students,939,347,37,362,39,129,14,101,11,275526,293
000007000000,CHEMUNG County,2014,All Students,836,249,30,315,38,196,23,76,09,248590,297
000007000000,CHEMUNG County,2014,All Students,849,284,33,324,38,167,20,74,09,251475,296
000007000000,CHEMUNG County,2014,All Students,857,379,44,265,31,178,21,35,04,250061,292
000007000000,CHEMUNG County,2014,All Students,861,234,27,379,44,136,16,112,13,256980,298
000007000000,CHEMUNG County,2014,All Students,893,364,41,310,35,157,18,62,07,261948,293
000007000000,CHEMUNG County,2014,All Students,902,410,45,298,33,161,18,33,04,259634,288
000008000000,CHENANGO County,2013,All Students,520,246,47,171,33,99,19,4,01,150653,290
000008000000,CHENANGO County,2013,All Students,536,237,44,203,38,70,13,26,05,154990,289
000008000000,CHENANGO County,2013,All Students,558,243,44,201,36,90,16,24,04,160755,288
000008000000,CHENANGO County,2013,All Students,569,227,40,190,33,120,21,32,06,165809,291
000008000000,CHENANGO County,2013,All Students,570,169,30,241,42,102,18,58,10,169513,297
000008000000,CHENANGO County,2013,All Students,589,206,35,225,38,114,19,44,07,171877,292
000008000000,CHENANGO County,2014,All Students,504,188,37,205,41,85,17,26,05,146378,290
000008000000,CHENANGO County,2014,All Students,513,273,53,147,29,85,17,8,02,145335,283
000008000000,CHENANGO County,2014,All Students,528,219,41,171,32,100,19,38,07,151974,288
000008000000,CHENANGO County,2014,All Students,529,268,51,170,32,68,13,23,04,149683,283
000008000000,CHENANGO County,2014,All Students,530,164,31,250,47,70,13,46,09,154524,292
000008000000,CHENANGO County,2014,All Students,564,224,40,206,37,109,19,25,04,163196,289
000009000000,CLINTON County,2013,All Students,765,258,34,343,45,125,16,39,05,224214,293
000009000000,CLINTON County,2013,All Students,786,308,39,284,36,179,23,15,02,230523,293
000009000000,CLINTON County,2013,All Students,799,210,26,341,43,139,17,109,14,239772,300
000009000000,CLINTON County,2013,All Students,808,341,42,302,37,143,18,22,03,234770,291
000009000000,CLINTON County,2013,All Students,816,240,29,315,39,190,23,71,09,243133,298
000009000000,CLINTON County,2013,All Students,861,290,34,329,38,184,21,58,07,253924,295
000009000000,CLINTON County,2014,All Students,596,240,40,231,39,89,15,36,06,173481,291
000009000000,CLINTON County,2014,All Students,621,219,35,241,39,136,22,25,04,179307,289
000009000000,CLINTON County,2014,All Students,646,236,37,250,39,126,20,34,05,188389,292
000009000000,CLINTON County,2014,All Students,647,205,32,303,47,91,14,48,07,188422,291
000009000000,CLINTON County,2014,All Students,655,306,47,210,32,131,20,8,01,188268,287
000009000000,CLINTON County,2014,All Students,674,280,42,241,36,131,19,22,03,194813,289
000010000000,COLUMBIA County,2013,All Students,509,143,28,225,44,93,18,48,09,151408,297
000010000000,COLUMBIA County,2013,All Students,516,200,39,200,39,88,17,28,05,149477,290
000010000000,COLUMBIA County,2013,All Students,516,233,45,161,31,107,21,15,03,150268,291
000010000000,COLUMBIA County,2013,All Students,527,246,47,186,35,72,14,23,04,151347,287
000010000000,COLUMBIA County,2013,All Students,535,187,35,204,38,104,19,40,07,156644,293
000010000000,COLUMBIA County,2013,All Students,563,214,38,205,36,110,20,34,06,165323,294
000010000000,COLUMBIA County,2014,All Students,465,215,46,140,30,103,22,7,02,133696,288
000010000000,COLUMBIA County,2014,All Students,467,192,41,146,31,80,17,49,10,136093,291
000010000000,COLUMBIA County,2014,All Students,477,141,30,208,44,69,14,59,12,141050,296
000010000000,COLUMBIA County,2014,All Students,477,206,43,167,35,70,15,34,07,138223,290
000010000000,COLUMBIA County,2014,All Students,483,187,39,175,36,94,19,27,06,141138,292
000010000000,COLUMBIA County,2014,All Students,492,163,33,184,37,110,22,35,07,144122,293
000011000000,CORTLAND County,2013,All Students,476,177,37,190,40,83,17,26,05,138509,291
000011000000,CORTLAND County,2013,All Students,481,240,50,123,26,112,23,6,01,139349,290
000011000000,CORTLAND County,2013,All Students,485,153,32,202,42,88,18,42,09,143224,295
000011000000,CORTLAND County,2013,All Students,489,200,41,193,39,79,16,17,03,142161,291
000011000000,CORTLAND County,2013,All Students,503,146,29,182,36,139,28,36,07,151288,301
000011000000,CORTLAND County,2013,All Students,517,121,23,207,40,121,23,68,13,156655,303
000011000000,CORTLAND County,2014,All Students,438,187,43,156,36,70,16,25,06,127370,291
000011000000,CORTLAND County,2014,All Students,463,191,41,174,38,83,18,15,03,133547,288
000011000000,CORTLAND County,2014,All Students,472,140,30,221,47,78,17,33,07,138156,293
000011000000,CORTLAND County,2014,All Students,475,242,51,140,29,88,19,5,01,135302,285
000011000000,CORTLAND County,2014,All Students,498,232,47,193,39,66,13,7,01,140855,283
000011000000,CORTLAND County,2014,All Students,500,139,28,209,42,118,24,34,07,148302,297
000012000000,DELAWARE County,2013,All Students,386,118,31,176,46,50,13,42,11,113858,295
000012000000,DELAWARE County,2013,All Students,386,138,36,156,40,72,19,20,05,113304,294
000012000000,DELAWARE County,2013,All Students,387,148,38,148,38,68,18,23,06,114558,296
000012000000,DELAWARE County,2013,All Students,407,158,39,148,36,91,22,10,02,120519,296
000012000000,DELAWARE County,2013,All Students,429,141,33,171,40,94,22,23,05,127602,297
000012000000,DELAWARE County,2013,All Students,459,126,27,186,41,103,22,44,10,138100,301
000012000000,DELAWARE County,2014,All Students,364,157,43,119,33,71,20,17,05,105464,290
000012000000,DELAWARE County,2014,All Students,371,93,25,169,46,58,16,51,14,111232,300
000012000000,DELAWARE County,2014,All Students,383,187,49,118,31,63,16,15,04,110083,287
000012000000,DELAWARE County,2014,All Students,385,144,37,132,34,82,21,27,07,113173,294
000012000000,DELAWARE County,2014,All Students,392,178,45,132,34,71,18,11,03,113538,290
000012000000,DELAWARE County,2014,All Students,422,117,28,177,42,89,21,39,09,125819,298
000013000000,DUTCHESS County,2013,All Students,3032,1031,34,996,33,886,29,119,04,910192,300
000013000000,DUTCHESS County,2013,All Students,3133,1086,35,1169,37,665,21,213,07,933093,298
000013000000,DUTCHESS County,2013,All Students,3231,974,30,1326,41,685,21,246,08,963795,298
000013000000,DUTCHESS County,2013,All Students,3269,846,26,1438,44,560,17,425,13,981790,300
000013000000,DUTCHESS County,2013,All Students,3303,859,26,1271,38,825,25,348,11,995653,301
000013000000,DUTCHESS County,2013,All Students,3393,981,29,1246,37,864,25,302,09,1025261,302
000013000000,DUTCHESS County,2014,All Students,2781,1034,37,860,31,783,28,104,04,822348,296
000013000000,DUTCHESS County,2014,All Students,2875,812,28,1058,37,672,23,333,12,864494,301
000013000000,DUTCHESS County,2014,All Students,2999,821,27,1373,46,468,16,337,11,890898,297
000013000000,DUTCHESS County,2014,All Students,3074,1023,33,1128,37,637,21,286,09,917019,298
000013000000,DUTCHESS County,2014,All Students,3121,1123,36,1165,37,680,22,153,05,915045,293
000013000000,DUTCHESS County,2014,All Students,3184,808,25,1200,38,825,26,351,11,959266,301
000014000000,ERIE County,2013,All Students,9087,3326,37,2853,31,2546,28,362,04,2718094,299
000014000000,ERIE County,2013,All Students,9311,2947,32,3551,38,1919,21,894,10,2777863,298
000014000000,ERIE County,2013,All Students,9521,3533,37,3285,35,1969,21,734,08,2826408,297
000014000000,ERIE County,2013,All Students,9543,2668,28,3378,35,2298,24,1199,13,2874685,301
000014000000,ERIE County,2013,All Students,9634,2640,27,3854,40,1627,17,1513,16,2899373,301
000014000000,ERIE County,2013,All Students,9851,3255,33,3413,35,2333,24,850,09,2944201,299
000014000000,ERIE County,2014,All Students,8557,3242,38,2510,29,2474,29,331,04,2530300,296
000014000000,ERIE County,2014,All Students,8707,2868,33,2988,34,1967,23,884,10,2589274,297
000014000000,ERIE County,2014,All Students,8713,2659,31,3672,42,1261,14,1121,13,2578223,296
000014000000,ERIE County,2014,All Students,8841,2717,31,3192,36,2035,23,897,10,2620856,296
000014000000,ERIE County,2014,All Students,8871,3655,41,2870,32,1597,18,749,08,2601021,293
000014000000,ERIE County,2014,All Students,8974,3514,39,3068,34,1879,21,513,06,2620669,292
000015000000,ESSEX County,2013,All Students,242,97,40,80,33,49,20,16,07,71570,296
000015000000,ESSEX County,2013,All Students,256,101,39,94,37,55,21,6,02,75534,295
000015000000,ESSEX County,2013,All Students,279,92,33,115,41,53,19,19,07,82346,295
000015000000,ESSEX County,2013,All Students,289,57,20,143,49,44,15,45,16,88124,305
000015000000,ESSEX County,2013,All Students,291,62,21,123,42,77,26,29,10,88588,304
000015000000,ESSEX County,2013,All Students,295,84,28,100,34,82,28,29,10,89734,304
000015000000,ESSEX County,2014,All Students,252,72,29,114,45,36,14,30,12,75117,298
000015000000,ESSEX County,2014,All Students,252,80,32,97,38,51,20,24,10,74540,296
000015000000,ESSEX County,2014,All Students,262,94,36,102,39,58,22,8,03,76866,293
000015000000,ESSEX County,2014,All Students,272,116,43,90,33,40,15,26,10,79786,293
000015000000,ESSEX County,2014,All Students,275,70,25,105,38,72,26,28,10,83054,302
000015000000,ESSEX County,2014,All Students,294,83,28,125,43,66,22,20,07,88054,300
000016000000,FRANKLIN County,2013,All Students,497,238,48,168,34,76,15,15,03,142277,286
000016000000,FRANKLIN County,2013,All Students,507,255,50,181,36,63,12,8,02,142415,281
000016000000,FRANKLIN County,2013,All Students,519,240,46,193,37,81,16,5,01,148928,287
000016000000,FRANKLIN County,2013,All Students,539,242,45,190,35,94,17,13,02,154381,286
000016000000,FRANKLIN County,2013,All Students,544,188,35,246,45,67,12,43,08,159224,293
000016000000,FRANKLIN County,2013,All Students,556,220,40,190,34,111,20,35,06,162092,292
000016000000,FRANKLIN County,2014,All Students,475,166,35,195,41,70,15,44,09,138568,292
000016000000,FRANKLIN County,2014,All Students,493,288,58,146,30,44,09,15,03,136766,277
000016000000,FRANKLIN County,2014,All Students,501,228,46,181,36,75,15,17,03,143673,287
000016000000,FRANKLIN County,2014,All Students,503,287,57,132,26,79,16,5,01,140493,279
000016000000,FRANKLIN County,2014,All Students,513,218,42,199,39,67,13,29,06,147396,287
000016000000,FRANKLIN County,2014,All Students,522,197,38,175,34,117,22,33,06,151152,290
000017000000,FULTON County,2013,All Students,570,256,45,209,37,97,17,8,01,165037,290
000017000000,FULTON County,2013,All Students,592,184,31,257,43,108,18,43,07,175152,296
000017000000,FULTON County,2013,All Students,602,256,43,225,37,101,17,20,03,174877,290
000017000000,FULTON County,2013,All Students,615,204,33,267,43,84,14,60,10,180142,293
000017000000,FULTON County,2013,All Students,634,247,39,237,37,114,18,36,06,184058,290
000017000000,FULTON County,2013,All Students,639,262,41,246,38,107,17,24,04,185074,290
000017000000,FULTON County,2014,All Students,549,209,38,205,37,98,18,37,07,160129,292
000017000000,FULTON County,2014,All Students,558,248,44,202,36,102,18,6,01,160745,288
000017000000,FULTON County,2014,All Students,566,235,42,191,34,103,18,37,07,165189,292
000017000000,FULTON County,2014,All Students,588,215,37,268,46,62,11,43,07,169760,289
000017000000,FULTON County,2014,All Students,598,285,48,183,31,106,18,24,04,171402,287
000017000000,FULTON County,2014,All Students,609,221,36,249,41,102,17,37,06,176619,290
000018000000,GENESEE County,2013,All Students,598,196,33,233,39,160,27,9,02,178826,299
000018000000,GENESEE County,2013,All Students,611,152,25,261,43,138,23,60,10,184057,301
000018000000,GENESEE County,2013,All Students,621,126,20,268,43,116,19,111,18,190256,306
000018000000,GENESEE County,2013,All Students,640,224,35,212,33,153,24,51,08,191601,299
000018000000,GENESEE County,2013,All Students,651,146,22,257,39,195,30,53,08,197776,304
000018000000,GENESEE County,2013,All Students,653,182,28,270,41,157,24,44,07,196684,301
000018000000,GENESEE County,2014,All Students,550,192,35,230,42,109,20,19,03,161747,294
000018000000,GENESEE County,2014,All Students,589,171,29,281,48,107,18,30,05,173804,295
000018000000,GENESEE County,2014,All Students,597,204,34,237,40,107,18,49,08,177850,298
000018000000,GENESEE County,2014,All Students,623,237,38,176,28,186,30,24,04,185195,297
000018000000,GENESEE County,2014,All Students,624,152,24,296,47,100,16,76,12,186684,299
000018000000,GENESEE County,2014,All Students,625,153,24,253,40,160,26,59,09,187901,301
000019000000,GREENE County,2013,All Students,440,215,49,146,33,74,17,5,01,126650,288
000019000000,GREENE County,2013,All Students,447,134,30,203,45,69,15,41,09,132162,296
000019000000,GREENE County,2013,All Students,449,184,41,190,42,58,13,17,04,129466,288
